show_id,title,type,genre,language,release_year,imdb_rating,duration_mins,is_original,total_views
7688,Totam Show,Movie,Romance,Bengali,2023,5.8,148,False,540927
7689,Autem Show,TV Show,Horror,Tamil,2020,9.5,56,True,157384
7690,Quia Show,Movie,Documentary,English,1995,9.1,139,True,847212
7691,Est Show,Movie,Sci-Fi,Telugu,1994,6.2,135,True,321696
7692,Hic Show,TV Show,Horror,Telugu,2020,7.1,149,True,325930
7693,Perferendis Show,TV Show,Romance,English,2004,9.6,111,False,191474
7694,Reiciendis Show,TV Show,Romance,Telugu,2004,9.7,81,False,99911
7695,Dolorum Show,Movie,Romance,English,1994,6.3,43,True,630013
7696,Vitae Show,Movie,Horror,English,2017,8.8,49,True,727154
7697,Ex Show,TV Show,Sci-Fi,Tamil,2022,5.4,147,True,36833
7698,Architecto Show,Movie,Thriller,Hindi,2000,5.8,81,True,62093
7699,Labore Show,TV Show,Action,Tamil,1995,4.5,130,True,860834
7700,Omnis Show,TV Show,Comedy,English,2012,4.8,69,True,696381
7701,Quos Show,Movie,Horror,Hindi,1991,7.6,97,False,555883
7702,Dolores Show,TV Show,Comedy,Hindi,2004,6.7,73,False,840910
7703,Facilis Show,Movie,Documentary,Tamil,2012,5.0,163,False,399786
7704,Itaque Show,TV Show,Sci-Fi,English,2011,6.0,116,False,314333
7705,Eius Show,Movie,Romance,Hindi,1998,5.9,149,False,543857
7706,Autem Show,Movie,Comedy,Bengali,2019,9.7,86,True,419788
7707,Alias Show,TV Show,Thriller,Hindi,2005,8.9,101,False,663865
7708,Provident Show,Movie,Documentary,Tamil,2019,5.9,81,True,788611
7709,Consectetur Show,Movie,Sci-Fi,Tamil,1998,9.3,40,False,349766
7710,Deserunt Show,Movie,Horror,English,1990,5.7,34,True,229368
7711,Explicabo Show,TV Show,Sci-Fi,Hindi,1997,7.7,160,True,712447
7712,Necessitatibus Show,Movie,Documentary,Hindi,2007,9.6,172,True,207720
7713,In Show,TV Show,Sci-Fi,Hindi,2016,6.0,159,False,522476
7714,Excepturi Show,TV Show,Documentary,English,2007,7.8,31,True,290951
7715,Perferendis Show,Movie,Romance,Tamil,2021,5.4,123,False,277560
7716,Quibusdam Show,Movie,Documentary,Bengali,2021,5.2,156,False,151200
7717,Tempore Show,Movie,Horror,Hindi,2010,7.1,155,True,396476
7718,Vero Show,Movie,Sci-Fi,Tamil,2021,9.7,70,True,302032
7719,Molestiae Show,TV Show,Drama,Telugu,2020,6.4,59,True,594322
7720,Dolores Show,TV Show,Horror,Tamil,2005,9.4,73,False,905533
7721,Inventore Show,TV Show,Sci-Fi,Tamil,2003,9.3,39,False,137550
7722,Enim Show,Movie,Sci-Fi,Telugu,2013,5.1,59,True,137870
7723,Architecto Show,TV Show,Horror,Telugu,2014,6.0,104,False,336777
7724,Tempora Show,Movie,Thriller,Bengali,2006,7.6,78,False,181429
7725,Aut Show,TV Show,Comedy,Hindi,1993,6.8,174,True,82231
7726,Fugiat Show,Movie,Sci-Fi,Telugu,2000,4.1,99,True,399596
7727,Suscipit Show,TV Show,Romance,Hindi,2004,9.8,55,True,740089
7728,Nesciunt Show,TV Show,Action,English,2019,8.2,129,True,419691
7729,Accusantium Show,TV Show,Documentary,Tamil,2013,6.3,162,False,304851
7730,Nisi Show,Movie,Sci-Fi,Bengali,1991,7.4,140,True,295130
7731,Nihil Show,Movie,Action,Tamil,2023,4.1,43,True,754371
7732,Rerum Show,Movie,Drama,Hindi,2012,6.6,80,True,669524
7733,Molestias Show,Movie,Comedy,Bengali,2020,9.4,44,True,394050
7734,Cum Show,TV Show,Drama,Tamil,2002,9.1,157,True,945709
7735,Alias Show,Movie,Horror,Telugu,2022,5.6,169,False,503154
7736,Minus Show,Movie,Comedy,Bengali,1996,6.8,75,True,47804
7737,Saepe Show,Movie,Comedy,Hindi,2021,7.9,101,False,30008
7738,Sunt Show,TV Show,Action,Telugu,1996,5.6,124,True,515846
7739,Neque Show,TV Show,Thriller,English,2002,3.9,58,False,436937
7740,Exercitationem Show,TV Show,Sci-Fi,Bengali,2013,6.7,161,False,571124
7741,Occaecati Show,TV Show,Action,Tamil,2017,7.3,54,True,603390
7742,Ipsa Show,TV Show,Comedy,Telugu,2021,3.5,61,True,249056
7743,Sequi Show,TV Show,Drama,Hindi,2007,4.1,129,False,825128
7744,Corporis Show,TV Show,Thriller,English,2023,4.8,66,False,60075
7745,Dignissimos Show,TV Show,Thriller,Telugu,2023,5.7,155,False,808965
7746,At Show,TV Show,Drama,Hindi,1990,6.9,167,True,840582
7747,Quas Show,Movie,Horror,Bengali,2020,5.4,129,True,400150
7748,Porro Show,TV Show,Romance,Bengali,1990,5.2,56,False,585591
7749,Sapiente Show,Movie,Horror,English,2005,9.0,164,True,481386
7750,Voluptates Show,Movie,Horror,Telugu,2004,4.4,128,True,439795
7751,Sunt Show,Movie,Documentary,English,2022,6.6,166,False,366003
7752,Amet Show,Movie,Drama,Tamil,2012,9.5,65,True,319991
7753,Molestiae Show,TV Show,Romance,Hindi,2023,7.4,147,False,302468
7754,Labore Show,Movie,Horror,Bengali,2006,8.0,48,True,838748
7755,Accusamus Show,TV Show,Thriller,Bengali,2014,6.2,84,True,481404
7756,Nisi Show,TV Show,Sci-Fi,Telugu,1995,3.6,113,True,482388
7757,Autem Show,Movie,Thriller,Bengali,2020,7.6,35,False,228563
7758,Fugiat Show,Movie,Documentary,English,1994,7.5,152,False,53025
7759,Nulla Show,Movie,Romance,English,2019,4.2,136,True,821650
7760,Blanditiis Show,TV Show,Thriller,English,1994,6.4,117,False,202713
7761,Laudantium Show,Movie,Documentary,English,2001,9.3,179,True,629228
7762,Repellendus Show,Movie,Sci-Fi,Hindi,1996,4.8,91,False,100507
7763,Accusamus Show,TV Show,Drama,Telugu,2002,6.4,179,True,302964
7764,Corporis Show,TV Show,Sci-Fi,Tamil,1993,6.4,173,False,617272
7765,Corrupti Show,Movie,Documentary,Tamil,1992,8.6,170,True,513395
7766,Doloremque Show,TV Show,Drama,Bengali,2001,8.7,149,True,53176
7767,Ipsum Show,Movie,Sci-Fi,Telugu,1990,8.3,66,True,547816
7768,A Show,Movie,Thriller,Telugu,2016,5.8,154,False,314351
7769,Deserunt Show,TV Show,Horror,Hindi,2002,4.0,46,True,527479
7770,Eaque Show,Movie,Drama,English,2006,5.7,45,False,682614
7771,Beatae Show,Movie,Comedy,Tamil,1997,7.8,158,False,48378
7772,Nesciunt Show,TV Show,Documentary,Tamil,2021,7.9,114,True,352896
7773,Aperiam Show,TV Show,Thriller,English,2009,9.6,154,False,830929
7774,A Show,TV Show,Sci-Fi,English,2006,6.4,30,True,895593
7775,Facere Show,Movie,Comedy,Hindi,2023,7.5,59,False,317024
7776,Asperiores Show,Movie,Comedy,English,2013,6.9,53,False,629282
7777,Ea Show,TV Show,Drama,English,2007,4.4,75,False,218816
7778,Perspiciatis Show,TV Show,Horror,Telugu,2022,6.4,31,False,193542
7779,Doloremque Show,TV Show,Sci-Fi,Bengali,2012,6.9,172,True,872363
7780,Quos Show,Movie,Drama,Telugu,2014,9.5,58,True,237995
7781,Sit Show,TV Show,Sci-Fi,Hindi,2016,5.8,128,True,287963
7782,Quis Show,Movie,Romance,Telugu,1990,9.7,91,True,173171
7783,Nesciunt Show,Movie,Thriller,Telugu,2010,6.9,42,True,36216
7784,Quaerat Show,Movie,Romance,Hindi,1999,5.0,94,False,362172
7785,Eum Show,Movie,Thriller,Hindi,2020,4.7,74,True,354820
7786,Tempore Show,TV Show,Romance,Hindi,2014,4.4,76,False,589757
7787,Deleniti Show,Movie,Sci-Fi,English,2009,6.4,45,False,308363
7788,Culpa Show,TV Show,Documentary,Bengali,1991,3.6,155,False,803919
7789,Doloribus Show,TV Show,Romance,Hindi,2004,6.3,136,True,562103
7790,Assumenda Show,TV Show,Sci-Fi,Bengali,2017,9.7,32,True,459814
7791,Quod Show,TV Show,Horror,Tamil,2002,7.7,133,False,953334
7792,Mollitia Show,TV Show,Action,Tamil,2003,8.3,124,True,750341
7793,Beatae Show,Movie,Drama,Hindi,1991,4.2,162,True,741845
7794,Fuga Show,Movie,Comedy,Telugu,2023,6.5,121,False,617626
7795,Voluptates Show,Movie,Documentary,English,2014,5.3,44,True,780786
7796,Sint Show,TV Show,Romance,Bengali,2004,9.1,179,True,826784
7797,Quo Show,Movie,Comedy,Tamil,2001,4.6,66,True,712180
7798,Impedit Show,TV Show,Comedy,Bengali,1998,6.4,99,False,579262
7799,Dicta Show,Movie,Comedy,Bengali,2020,7.2,168,True,213455
7800,Minima Show,Movie,Thriller,Bengali,2003,6.7,129,True,998686
7801,Amet Show,Movie,Drama,Bengali,2018,8.7,177,True,406480
7802,Officiis Show,Movie,Thriller,English,1997,5.0,113,True,923337
7803,Sit Show,Movie,Documentary,English,1992,5.9,120,False,545318
7804,Nam Show,Movie,Thriller,Hindi,1991,8.5,62,True,240358
7805,Modi Show,TV Show,Thriller,Hindi,2005,6.8,150,True,211899
7806,Sit Show,Movie,Comedy,Bengali,2008,6.0,59,True,738409
7807,Sed Show,TV Show,Sci-Fi,Bengali,2019,3.7,63,False,213433
7808,Tempora Show,Movie,Romance,Bengali,2005,8.2,162,True,785311
7809,Odio Show,TV Show,Comedy,Telugu,2020,9.6,169,False,385501
7810,Quae Show,TV Show,Documentary,Bengali,2017,7.4,105,False,784622
7811,Facilis Show,TV Show,Action,English,1993,8.9,104,True,792722
7812,Dolorem Show,Movie,Comedy,Tamil,1999,6.8,81,False,771974
7813,Aliquid Show,TV Show,Romance,Tamil,2007,5.0,80,False,760189
7814,Assumenda Show,TV Show,Thriller,Hindi,2021,3.6,178,True,125605
7815,Tenetur Show,Movie,Documentary,Tamil,2019,7.6,87,False,658179
7816,Atque Show,TV Show,Romance,English,1998,6.6,127,False,229376
7817,Illo Show,TV Show,Romance,Tamil,2018,8.4,154,False,333787
7818,Blanditiis Show,TV Show,Action,Telugu,2005,7.9,122,True,275880
7819,Hic Show,Movie,Drama,Tamil,2017,9.7,163,False,158855
7820,Fugit Show,TV Show,Horror,Hindi,2010,6.7,66,False,798912
7821,Deleniti Show,TV Show,Sci-Fi,Telugu,1991,6.2,167,False,300695
7822,Facere Show,TV Show,Romance,Hindi,2017,5.3,85,True,692023
7823,Mollitia Show,Movie,Horror,Tamil,2020,6.5,112,False,805572
7824,Accusantium Show,TV Show,Action,Telugu,2022,9.0,100,False,388561
7825,Temporibus Show,Movie,Sci-Fi,Tamil,2012,3.8,95,False,871679
7826,Pariatur Show,TV Show,Thriller,English,2006,9.7,74,True,633912
7827,Et Show,Movie,Romance,English,1990,9.8,116,False,151652
7828,Porro Show,Movie,Thriller,Bengali,2012,7.3,124,True,945297
7829,Dolores Show,TV Show,Sci-Fi,Hindi,2016,5.6,173,True,692781
7830,Expedita Show,Movie,Sci-Fi,Hindi,2014,4.9,39,False,311861
7831,Voluptatibus Show,Movie,Thriller,Bengali,2021,5.2,178,False,503873
7832,Quibusdam Show,Movie,Action,Bengali,2008,3.8,169,True,404835
7833,Nisi Show,TV Show,Thriller,Bengali,2013,6.5,42,False,14147
7834,Atque Show,Movie,Sci-Fi,Tamil,1992,3.9,110,False,564310
7835,Libero Show,Movie,Sci-Fi,Hindi,2001,8.0,146,False,988299
7836,Repellendus Show,TV Show,Romance,Bengali,2004,5.8,167,True,99718
7837,Maxime Show,TV Show,Drama,Hindi,2006,4.8,151,False,816102
7838,Dolores Show,Movie,Documentary,Tamil,2021,6.9,170,True,720487
7839,Quas Show,Movie,Action,Telugu,1996,9.6,88,False,881794
7840,Voluptatibus Show,TV Show,Thriller,English,2008,7.9,157,True,728233
7841,Iste Show,TV Show,Sci-Fi,Telugu,1996,6.6,78,False,533434
7842,Sapiente Show,TV Show,Sci-Fi,Tamil,1994,8.4,35,False,276931
7843,Voluptatum Show,TV Show,Romance,Hindi,2010,8.1,41,True,704148
7844,Sapiente Show,Movie,Romance,Telugu,1996,9.1,58,False,715539
7845,Fugit Show,TV Show,Comedy,English,2012,4.8,106,False,818976
7846,Odit Show,TV Show,Thriller,Telugu,2000,8.9,153,False,568316
7847,Iste Show,Movie,Thriller,English,1999,5.4,55,False,708382
7848,Unde Show,TV Show,Drama,English,2010,9.4,97,False,26598
7849,Optio Show,Movie,Drama,Bengali,2022,5.3,45,True,498772
7850,Voluptatem Show,TV Show,Thriller,Bengali,2009,9.3,82,False,913289
7851,Nostrum Show,Movie,Romance,English,2022,9.6,176,True,847695
7852,Error Show,TV Show,Documentary,English,2023,4.4,99,False,545642
7853,Porro Show,Movie,Drama,Tamil,2016,9.6,34,False,500840
7854,Voluptates Show,TV Show,Sci-Fi,Hindi,2008,4.0,159,True,289252
7855,Sequi Show,TV Show,Drama,Tamil,1994,4.9,159,False,351634
7856,Provident Show,TV Show,Romance,English,2018,6.3,32,True,772098
7857,Dolores Show,Movie,Comedy,Bengali,1999,9.8,124,False,692080
7858,Rerum Show,TV Show,Action,Telugu,2002,6.6,72,False,804159
7859,Eum Show,Movie,Comedy,Tamil,2018,7.0,162,True,469368
7860,Aliquam Show,TV Show,Documentary,English,1994,7.9,39,True,755267
7861,Laboriosam Show,Movie,Romance,Hindi,2001,9.6,53,False,407822
7862,Ipsam Show,TV Show,Romance,English,2002,8.4,51,True,993822
7863,Praesentium Show,TV Show,Sci-Fi,English,2011,4.9,118,False,687275
7864,Perferendis Show,TV Show,Comedy,Tamil,2004,5.4,32,False,958308
7865,Repellat Show,Movie,Thriller,Bengali,2002,4.1,173,False,154388
7866,Optio Show,Movie,Romance,Tamil,1990,7.6,141,True,447619
7867,Unde Show,Movie,Romance,Bengali,1990,4.6,33,False,138655
7868,Sapiente Show,TV Show,Romance,Tamil,2000,5.1,136,False,986188
7869,Temporibus Show,Movie,Comedy,English,2011,9.1,69,False,727940
7870,Quibusdam Show,TV Show,Action,Hindi,1995,5.6,45,False,575187
7871,Eos Show,TV Show,Horror,Bengali,2017,7.1,134,True,189915
7872,Molestias Show,TV Show,Action,Tamil,2020,6.0,101,True,135428
7873,Numquam Show,TV Show,Documentary,Hindi,1997,4.0,117,True,202796
7874,Nostrum Show,Movie,Horror,Bengali,1994,5.8,45,False,121586
7875,Ad Show,TV Show,Comedy,Tamil,2006,6.1,147,True,329065
7876,Optio Show,Movie,Horror,Tamil,1998,9.1,120,True,278955
7877,Ipsa Show,Movie,Thriller,Tamil,1999,5.5,49,False,70769
7878,Sunt Show,Movie,Romance,Telugu,2009,5.9,113,False,816351
7879,Consequuntur Show,TV Show,Horror,English,2003,8.4,112,False,7246
7880,Animi Show,Movie,Documentary,Hindi,2003,8.3,155,False,129619
7881,Maxime Show,TV Show,Thriller,Tamil,2015,8.5,80,True,68271
7882,Repudiandae Show,TV Show,Horror,English,2018,9.5,47,True,282085
7883,Esse Show,TV Show,Drama,Tamil,2016,8.5,110,True,866654
7884,Sed Show,TV Show,Sci-Fi,Tamil,2014,6.1,126,True,693950
7885,Fugit Show,TV Show,Documentary,Telugu,2005,8.7,146,True,362626
7886,Veniam Show,Movie,Comedy,Bengali,2023,6.7,153,True,801854
7887,Quidem Show,TV Show,Romance,Telugu,2005,5.2,57,False,624471
7888,Corporis Show,TV Show,Thriller,English,2022,5.4,118,False,84425
7889,Ipsum Show,TV Show,Thriller,Telugu,1992,4.9,170,True,524170
7890,Ab Show,Movie,Romance,English,2012,4.4,35,False,907448
7891,Hic Show,TV Show,Documentary,Hindi,2000,4.7,135,False,104601
7892,Eum Show,Movie,Drama,English,2007,3.9,148,True,987697
7893,Reiciendis Show,TV Show,Drama,Bengali,2018,9.1,166,False,645085
7894,Aspernatur Show,Movie,Romance,English,1994,9.4,58,False,601321
7895,Ex Show,TV Show,Comedy,Hindi,2013,7.2,94,True,673016
7896,Laboriosam Show,TV Show,Romance,Hindi,2018,8.8,85,True,917318
7897,Nostrum Show,Movie,Action,Bengali,2018,4.7,59,False,233271
7898,Alias Show,Movie,Sci-Fi,Hindi,2015,9.2,143,True,192288
7899,Deleniti Show,TV Show,Action,Bengali,1992,6.7,125,True,608814
7900,Quia Show,TV Show,Action,English,1991,3.9,150,True,587322
7901,Magnam Show,Movie,Romance,Bengali,2014,4.4,87,True,953719
7902,Quod Show,Movie,Drama,English,2008,5.4,167,False,826696
7903,Suscipit Show,Movie,Comedy,Bengali,1991,3.8,178,True,880395
7904,Nemo Show,TV Show,Horror,Hindi,2008,5.4,55,True,788756
7905,Sit Show,Movie,Romance,Telugu,1990,3.9,44,True,207857
7906,Suscipit Show,Movie,Romance,Tamil,2016,5.0,118,True,21286
7907,Molestiae Show,TV Show,Horror,English,1994,5.2,44,False,675866
7908,Nisi Show,TV Show,Romance,Bengali,1993,9.8,126,True,913078
7909,Accusantium Show,TV Show,Romance,Tamil,2006,5.0,104,False,552018
7910,Sit Show,TV Show,Thriller,Telugu,2010,5.0,117,True,760018
7911,Nihil Show,Movie,Sci-Fi,English,2020,7.8,35,False,841169
7912,Error Show,TV Show,Horror,Bengali,2011,8.9,92,False,904842
7913,Magnam Show,Movie,Drama,Hindi,2000,5.9,58,False,193986
7914,Inventore Show,TV Show,Drama,English,2023,9.0,77,False,448044
7915,Veritatis Show,Movie,Comedy,English,2004,5.6,178,True,266038
7916,Omnis Show,Movie,Thriller,Hindi,1999,4.7,51,False,684299
7917,Mollitia Show,TV Show,Comedy,Telugu,2021,5.6,56,True,191256
7918,Ad Show,TV Show,Action,Tamil,2020,7.3,114,True,647624
7919,Placeat Show,TV Show,Romance,Hindi,2017,5.8,108,True,312040
7920,Itaque Show,Movie,Sci-Fi,Tamil,2020,7.7,167,True,48563
7921,Beatae Show,Movie,Action,Tamil,1995,5.0,51,True,691089
7922,Dolores Show,TV Show,Horror,Telugu,2003,7.9,113,False,908688
7923,Commodi Show,Movie,Drama,Telugu,2012,5.7,112,False,996656
7924,Aspernatur Show,TV Show,Romance,English,2005,6.4,79,False,426144
7925,Commodi Show,TV Show,Drama,English,2014,7.0,158,False,235238
7926,Provident Show,Movie,Drama,Telugu,1991,7.8,90,False,652769
7927,Illum Show,Movie,Sci-Fi,Telugu,2023,5.0,59,False,347739
7928,Delectus Show,TV Show,Documentary,Hindi,2014,8.8,105,True,281467
7929,Molestias Show,TV Show,Comedy,Hindi,2005,8.0,66,True,619973
7930,Doloremque Show,TV Show,Romance,Telugu,2007,5.0,158,True,50165
7931,Ut Show,Movie,Action,English,2002,9.6,172,True,573281
7932,Deserunt Show,Movie,Sci-Fi,Telugu,2016,7.7,42,False,636606
7933,Modi Show,TV Show,Drama,Telugu,2023,6.4,74,True,917572
7934,Ipsa Show,Movie,Sci-Fi,Bengali,2000,4.5,33,True,520154
7935,Ullam Show,TV Show,Drama,Telugu,1990,6.9,44,True,116433
7936,Illo Show,TV Show,Sci-Fi,Telugu,2002,4.5,133,True,582602
7937,Corporis Show,Movie,Horror,Tamil,2019,6.2,120,False,769179
7938,Qui Show,TV Show,Sci-Fi,Bengali,1994,6.1,172,True,240578
7939,Adipisci Show,TV Show,Comedy,Telugu,2007,8.0,68,True,159261
7940,Delectus Show,TV Show,Thriller,English,2003,4.7,108,False,277784
7941,Hic Show,Movie,Comedy,English,2002,8.7,89,False,202178
7942,Laborum Show,TV Show,Documentary,Tamil,2021,5.6,123,False,762373
7943,Reprehenderit Show,TV Show,Action,Telugu,1996,6.3,72,False,167786
7944,Impedit Show,Movie,Documentary,Hindi,1997,8.4,161,False,112115
7945,Assumenda Show,Movie,Thriller,Tamil,1996,7.4,106,False,299094
7946,Provident Show,Movie,Sci-Fi,Telugu,2005,5.4,68,False,381318
7947,Laudantium Show,TV Show,Documentary,Hindi,2020,5.9,83,False,695692
7948,Sequi Show,TV Show,Thriller,Tamil,2016,5.4,83,True,611714
7949,Tempora Show,Movie,Romance,Hindi,2022,7.2,91,True,152534
7950,Eveniet Show,TV Show,Action,English,2018,5.6,164,False,822107
7951,Iste Show,Movie,Drama,Hindi,1997,8.1,42,False,955263
7952,Necessitatibus Show,Movie,Sci-Fi,Hindi,2022,7.2,144,False,248407
7953,Minima Show,TV Show,Documentary,Bengali,2008,4.4,68,True,972432
7954,Excepturi Show,TV Show,Documentary,English,2010,5.5,113,False,822863
7955,Labore Show,TV Show,Thriller,Tamil,2010,4.9,175,True,795559
7956,Dolore Show,TV Show,Documentary,Hindi,2014,6.0,179,False,458226
7957,Harum Show,TV Show,Horror,Tamil,2012,6.8,134,True,494402
7958,Temporibus Show,Movie,Romance,Bengali,2000,6.7,141,True,279856
7959,Exercitationem Show,Movie,Sci-Fi,English,2022,8.3,101,True,719861
7960,Optio Show,TV Show,Sci-Fi,Telugu,2009,4.7,32,False,668822
7961,Odit Show,TV Show,Documentary,Bengali,2014,9.5,102,True,273541
7962,Rerum Show,Movie,Drama,English,2015,5.7,37,True,546389
7963,Iure Show,Movie,Documentary,Tamil,2001,5.4,105,False,387711
7964,Amet Show,Movie,Romance,Hindi,2021,7.8,121,True,570484
7965,Occaecati Show,Movie,Action,Telugu,2022,8.6,135,True,203208
7966,Nesciunt Show,Movie,Thriller,Hindi,1999,5.9,78,True,183390
7967,Vero Show,TV Show,Comedy,English,1993,8.2,72,False,460133
7968,Magni Show,Movie,Drama,Tamil,2004,9.1,167,False,733680
7969,Iste Show,TV Show,Romance,Tamil,1995,8.3,170,True,81560
7970,Officia Show,Movie,Comedy,Tamil,2016,3.7,31,True,665985
7971,Et Show,TV Show,Sci-Fi,English,1994,8.7,94,False,447512
7972,Placeat Show,TV Show,Thriller,Telugu,1994,8.4,115,False,365329
7973,Explicabo Show,Movie,Romance,Telugu,2007,7.7,126,False,828308
7974,Ratione Show,Movie,Documentary,Tamil,2017,8.3,39,True,94553
7975,Libero Show,Movie,Horror,Telugu,2011,9.7,92,True,487732
7976,Dolor Show,TV Show,Romance,Bengali,2023,6.2,132,True,78972
7977,Iure Show,TV Show,Action,English,1993,3.9,90,True,633988
7978,Autem Show,TV Show,Thriller,Tamil,2007,6.4,30,True,7747
7979,Dolores Show,Movie,Drama,Tamil,2015,3.8,34,True,806015
7980,Dolores Show,Movie,Horror,English,2011,5.4,64,False,741812
7981,Iure Show,TV Show,Sci-Fi,English,2022,7.2,154,False,423263
7982,Quod Show,TV Show,Sci-Fi,English,2003,5.5,170,False,36497
7983,Illum Show,Movie,Drama,English,2020,7.8,56,True,75323
7984,Nihil Show,TV Show,Documentary,Bengali,1999,8.7,169,True,402254
7985,Officia Show,Movie,Romance,English,2013,6.1,123,False,4910
7986,Rerum Show,Movie,Horror,Telugu,2010,9.2,79,False,102800
7987,Tempore Show,Movie,Thriller,English,1997,4.0,98,False,438295
7988,Asperiores Show,TV Show,Sci-Fi,Hindi,2021,8.8,31,True,827702
7989,Blanditiis Show,TV Show,Documentary,English,2020,8.7,131,True,168640
7990,Unde Show,TV Show,Horror,Hindi,2023,5.5,32,True,664522
7991,Porro Show,Movie,Sci-Fi,English,2012,5.4,177,True,249396
7992,Itaque Show,TV Show,Horror,Telugu,2014,5.4,159,True,77798
7993,Dolores Show,TV Show,Thriller,English,1996,8.6,71,True,164370
7994,Dolore Show,Movie,Drama,English,2008,8.7,72,False,954095
7995,Perferendis Show,TV Show,Horror,English,1996,5.6,50,True,887228
7996,Repudiandae Show,Movie,Romance,Hindi,1997,7.2,74,True,31270
7997,Tempora Show,TV Show,Drama,Tamil,2003,4.4,49,True,741596
7998,Doloribus Show,Movie,Romance,Tamil,1990,6.5,72,True,578342
7999,Soluta Show,Movie,Sci-Fi,Bengali,2002,9.8,53,False,240877
8000,Harum Show,TV Show,Comedy,Tamil,1992,4.5,111,False,628529
8001,Recusandae Show,TV Show,Drama,Hindi,2017,9.5,113,True,549089
8002,Vitae Show,Movie,Drama,Hindi,2004,8.7,89,False,344536
8003,Nobis Show,Movie,Action,Hindi,1992,9.6,61,True,210971
8004,Itaque Show,TV Show,Sci-Fi,Tamil,1993,4.6,151,False,480720
8005,Dolorem Show,TV Show,Drama,Tamil,1994,4.8,34,True,865020
8006,Eos Show,TV Show,Horror,English,2015,3.6,159,True,290933
8007,Soluta Show,Movie,Comedy,Tamil,2014,8.1,54,False,14683
8008,Nam Show,TV Show,Drama,Tamil,1999,7.6,115,False,40162
8009,Praesentium Show,Movie,Drama,Tamil,1997,4.6,115,False,402388
8010,Facere Show,TV Show,Comedy,Telugu,2001,8.5,104,False,40225
8011,Veritatis Show,Movie,Horror,English,1992,5.4,40,True,299208
8012,Reprehenderit Show,TV Show,Drama,English,2016,4.4,97,False,88704
8013,Recusandae Show,Movie,Drama,Telugu,2012,6.2,126,True,434207
8014,Sint Show,Movie,Documentary,Bengali,2022,4.1,175,True,540986
8015,Asperiores Show,TV Show,Thriller,English,2003,5.2,137,True,340464
8016,Dicta Show,Movie,Sci-Fi,Bengali,2012,5.8,151,True,687832
8017,Assumenda Show,Movie,Action,Hindi,2020,8.9,71,True,950230
8018,Et Show,Movie,Sci-Fi,Telugu,2002,8.5,89,False,256475
8019,Vel Show,TV Show,Thriller,English,2001,6.3,179,False,156620
8020,Quas Show,TV Show,Documentary,Telugu,2007,8.1,91,False,94667
8021,Labore Show,Movie,Comedy,English,2010,7.1,160,True,603275
8022,Fugiat Show,Movie,Sci-Fi,Tamil,1990,5.6,100,True,39328
8023,Amet Show,Movie,Documentary,English,1998,8.1,150,True,542646
8024,Nulla Show,Movie,Horror,English,2012,7.8,49,False,793708
8025,A Show,TV Show,Thriller,Tamil,2003,7.4,100,True,269368
8026,Assumenda Show,TV Show,Drama,Telugu,2000,7.4,160,False,187717
8027,Ratione Show,TV Show,Horror,Telugu,1996,7.8,174,False,51822
8028,Fuga Show,Movie,Romance,English,2020,5.9,113,False,521325
8029,Commodi Show,Movie,Horror,Hindi,2013,9.0,127,True,106422
8030,Laboriosam Show,Movie,Action,Tamil,2015,4.5,89,False,205792
8031,Rem Show,Movie,Comedy,Bengali,2019,9.1,97,False,546843
8032,Blanditiis Show,TV Show,Horror,Tamil,2023,5.7,134,False,450005
8033,Debitis Show,TV Show,Documentary,Tamil,1994,4.3,165,False,588977
8034,Id Show,TV Show,Thriller,English,1994,7.3,140,False,38573
8035,Dicta Show,TV Show,Romance,Telugu,2008,5.9,164,True,450129
8036,Nesciunt Show,Movie,Documentary,Telugu,2017,8.6,88,False,848670
8037,Recusandae Show,TV Show,Action,English,2015,6.2,62,True,27107
8038,Ipsum Show,Movie,Thriller,Bengali,2012,7.7,70,False,283344
8039,Optio Show,TV Show,Action,English,2019,5.4,58,True,802740
8040,Ipsum Show,TV Show,Documentary,Tamil,1992,4.8,134,True,595957
8041,Est Show,Movie,Action,Tamil,2017,5.9,130,True,997736
8042,Voluptate Show,TV Show,Thriller,Bengali,2022,7.3,93,True,473800
8043,Quisquam Show,Movie,Horror,Bengali,1992,7.6,115,False,852666
8044,Laboriosam Show,Movie,Comedy,Tamil,1994,7.1,95,False,147632
8045,Atque Show,TV Show,Horror,Bengali,2008,9.7,143,True,404620
8046,Voluptatum Show,Movie,Documentary,Tamil,1990,7.9,151,False,144920
8047,Eligendi Show,Movie,Action,Bengali,1998,9.4,38,True,516979
8048,Veniam Show,Movie,Sci-Fi,English,1994,4.2,58,False,98412
8049,Sequi Show,TV Show,Horror,Telugu,2023,3.9,126,True,599597
8050,Perspiciatis Show,TV Show,Comedy,Tamil,2022,5.5,103,False,869211
8051,Minus Show,TV Show,Action,Bengali,2014,4.4,153,False,728158
8052,Voluptatibus Show,TV Show,Sci-Fi,Telugu,2018,6.8,139,False,467570
8053,Expedita Show,Movie,Horror,Tamil,2014,6.8,82,False,410330
8054,Iusto Show,TV Show,Sci-Fi,Tamil,1998,7.1,105,False,81564
8055,Dolorem Show,TV Show,Romance,Bengali,1992,8.2,87,False,872909
8056,Sint Show,TV Show,Comedy,Bengali,2004,9.6,163,False,778398
