watch_id,user_id,show_id,watch_date,watch_duration,is_completed,device_type,city,rewatched_count,user_rating
34545,4584,6611,2025-04-09,41,True,Laptop,Jaipur,1,4
34546,2185,733,2023-07-30,82,False,Mobile,Delhi,4,4
34547,1852,2226,2024-04-11,168,True,Laptop,Hyderabad,2,4
34548,2062,7840,2025-02-16,152,True,Laptop,Chennai,1,3
34549,8804,164,2024-02-10,12,False,Laptop,Jaipur,3,5
34550,2072,25,2023-09-11,113,True,Smart TV,Pune,2,3
34551,6106,421,2024-10-04,44,False,Laptop,Bangalore,1,1
34552,9877,7310,2023-09-02,124,False,Smart TV,Pune,1,2
34553,73,4095,2024-10-08,63,False,Laptop,Delhi,4,3
34554,9692,3850,2025-03-31,95,True,Mobile,Mumbai,4,3
34555,3813,8533,2025-05-08,121,True,Mobile,Jaipur,0,1
34556,363,6458,2025-02-24,93,False,Laptop,Pune,4,5
34557,1921,7891,2024-10-11,110,True,Tablet,Hyderabad,4,2
34558,7559,5267,2024-10-08,163,True,Tablet,Ahmedabad,0,3
34559,6559,2684,2024-03-02,92,False,Smart TV,Indore,2,3
34560,7854,4588,2025-01-21,107,False,Mobile,Kolkata,0,5
34561,6267,9698,2025-06-02,44,False,Laptop,Bangalore,4,4
34562,4076,4806,2025-01-06,165,False,Laptop,Hyderabad,2,5
34563,9721,2577,2024-10-23,108,True,Laptop,Bangalore,0,5
34564,5017,2245,2024-08-31,122,True,Laptop,Hyderabad,0,5
34565,7685,890,2024-11-16,132,True,Laptop,Hyderabad,0,2
34566,6476,7969,2024-03-17,153,True,Smart TV,Mumbai,4,2
34567,4140,367,2024-12-05,90,False,Laptop,Bangalore,1,2
34568,4379,7945,2025-03-17,97,True,Laptop,Jaipur,0,4
34569,6685,3668,2023-10-16,78,True,Laptop,Ahmedabad,2,2
34570,6482,2598,2025-05-01,159,True,Mobile,Pune,4,3
34571,6656,4261,2023-10-16,21,False,Tablet,Delhi,2,4
34572,5747,4310,2025-06-23,102,False,Smart TV,Jaipur,1,3
34573,7169,6455,2024-07-21,67,True,Tablet,Mumbai,2,3
34574,4365,2416,2024-02-23,48,True,Tablet,Ahmedabad,0,2
34575,6308,8387,2023-11-22,173,False,Mobile,Kolkata,2,1
34576,1523,5837,2024-05-12,15,False,Smart TV,Pune,2,4
34577,7674,2412,2023-09-14,17,False,Laptop,Indore,4,2
34578,6334,2973,2024-03-11,79,False,Tablet,Mumbai,2,3
34579,3797,9566,2023-10-23,64,False,Tablet,Hyderabad,3,3
34580,3425,7390,2023-11-01,103,True,Smart TV,Hyderabad,3,3
34581,4507,3167,2025-06-07,70,True,Smart TV,Indore,4,3
34582,7298,8307,2024-06-22,92,True,Mobile,Pune,3,4
34583,1626,5149,2024-03-11,103,True,Mobile,Kolkata,4,1
34584,9552,8341,2023-08-05,147,False,Smart TV,Chennai,2,5
34585,6451,5053,2024-02-29,57,False,Mobile,Chennai,4,2
34586,1070,554,2024-04-16,75,True,Laptop,Kolkata,3,4
34587,6778,3331,2023-09-15,119,True,Tablet,Ahmedabad,0,5
34588,3533,9746,2023-11-21,116,False,Smart TV,Indore,0,4
34589,6121,9404,2025-04-22,161,True,Smart TV,Pune,3,4
34590,3384,6894,2023-11-20,129,True,Tablet,Chennai,0,5
34591,326,8925,2024-08-23,37,True,Mobile,Delhi,4,4
34592,7943,1712,2024-12-22,43,False,Mobile,Indore,3,3
34593,3034,7533,2024-03-25,66,True,Tablet,Hyderabad,1,4
34594,5471,7680,2025-05-05,76,False,Mobile,Mumbai,2,4
34595,8504,9414,2025-04-28,35,False,Tablet,Indore,1,5
34596,940,8437,2025-05-01,159,False,Smart TV,Hyderabad,4,2
34597,9072,4916,2025-03-27,116,True,Smart TV,Chennai,3,4
34598,913,8459,2024-08-06,173,True,Laptop,Indore,2,2
34599,3513,436,2024-09-25,46,True,Laptop,Kolkata,1,1
34600,8793,368,2024-11-24,140,True,Mobile,Indore,4,1
34601,920,2478,2025-03-08,99,False,Mobile,Bangalore,4,3
34602,5388,1818,2025-06-19,73,False,Mobile,Bangalore,0,3
34603,3182,7011,2023-12-30,117,False,Tablet,Kolkata,2,5
34604,6869,4121,2024-11-29,113,True,Laptop,Bangalore,2,3
34605,209,8775,2024-07-05,160,True,Smart TV,Ahmedabad,1,4
34606,5810,7642,2023-08-06,67,True,Laptop,Chennai,2,2
34607,9333,2223,2024-09-20,149,True,Tablet,Bangalore,1,4
34608,7174,252,2023-10-11,95,False,Mobile,Hyderabad,3,4
34609,3045,3303,2023-08-21,61,True,Laptop,Bangalore,3,5
34610,3210,4364,2025-02-10,20,False,Mobile,Chennai,3,3
34611,3967,2565,2024-01-13,18,True,Mobile,Hyderabad,1,4
34612,3857,255,2024-04-07,142,True,Laptop,Ahmedabad,1,5
34613,1835,8068,2024-06-29,79,True,Smart TV,Delhi,3,4
34614,9358,6228,2024-12-25,80,False,Laptop,Delhi,3,1
34615,2212,9828,2024-02-13,119,False,Mobile,Chennai,2,5
34616,6821,4551,2024-01-03,155,True,Laptop,Ahmedabad,2,1
34617,6481,7382,2025-06-18,74,False,Mobile,Delhi,1,5
34618,6770,7644,2023-09-19,121,True,Tablet,Pune,0,3
34619,201,8498,2024-09-18,88,True,Laptop,Pune,0,2
34620,3254,3753,2024-09-26,63,True,Smart TV,Indore,2,2
34621,9913,1836,2023-10-12,146,True,Smart TV,Indore,4,2
34622,9940,7089,2023-08-11,80,False,Tablet,Jaipur,0,4
34623,7589,1410,2023-08-05,146,True,Tablet,Jaipur,1,1
34624,4078,3545,2024-03-11,148,True,Mobile,Chennai,4,2
34625,9050,6699,2024-11-26,140,True,Laptop,Mumbai,1,2
34626,91,5612,2025-05-18,14,True,Laptop,Chennai,2,2
34627,4086,4125,2024-10-08,169,False,Laptop,Delhi,1,2
34628,3613,4361,2025-07-04,159,True,Mobile,Mumbai,0,1
34629,3994,2645,2023-11-30,63,False,Laptop,Jaipur,3,1
34630,5307,4704,2024-01-28,116,True,Mobile,Indore,1,3
34631,1688,2449,2024-05-21,35,True,Laptop,Chennai,0,4
34632,6069,3797,2023-08-11,76,True,Smart TV,Kolkata,3,5
34633,282,7408,2025-04-21,178,True,Tablet,Mumbai,1,3
34634,2803,8744,2025-02-21,136,True,Mobile,Chennai,4,2
34635,5047,7678,2023-10-15,131,True,Laptop,Indore,1,2
34636,5049,4467,2025-06-03,145,False,Smart TV,Mumbai,1,1
34637,7142,1190,2025-05-13,33,False,Laptop,Mumbai,1,5
34638,5907,4218,2023-11-08,22,True,Smart TV,Ahmedabad,4,1
34639,5844,851,2024-09-07,84,False,Mobile,Bangalore,1,4
34640,4953,7563,2024-11-11,118,False,Mobile,Mumbai,4,1
34641,1418,3719,2024-04-17,151,True,Smart TV,Hyderabad,1,4
34642,1664,1870,2024-01-31,55,True,Tablet,Indore,3,3
34643,85,8197,2024-12-13,14,False,Tablet,Ahmedabad,3,4
34644,6083,6194,2024-12-03,150,True,Laptop,Mumbai,4,5
34645,3668,2947,2024-09-28,161,True,Tablet,Chennai,3,2
34646,4811,1367,2024-10-02,153,False,Laptop,Pune,1,1
34647,6906,2121,2025-01-27,38,True,Laptop,Indore,0,3
34648,2689,9310,2025-03-23,28,True,Tablet,Mumbai,0,1
34649,78,1261,2024-11-21,90,False,Tablet,Jaipur,1,3
34650,2753,6179,2024-07-03,41,False,Tablet,Indore,3,2
34651,7068,5672,2025-06-12,55,True,Tablet,Kolkata,2,5
34652,9081,3613,2023-11-29,90,True,Tablet,Kolkata,0,5
34653,6228,1374,2024-05-19,80,True,Mobile,Bangalore,3,4
34654,4650,4761,2025-03-06,78,False,Tablet,Kolkata,4,4
34655,8650,3465,2025-05-21,132,True,Tablet,Hyderabad,3,1
34656,2489,1663,2024-01-07,170,False,Tablet,Mumbai,0,4
34657,7923,5346,2023-09-29,32,True,Smart TV,Delhi,2,5
34658,2576,2198,2024-12-01,132,True,Mobile,Delhi,2,1
34659,602,6382,2024-03-30,107,True,Laptop,Kolkata,0,2
34660,1735,7988,2023-08-23,141,False,Smart TV,Mumbai,1,2
34661,4150,5880,2024-08-14,139,False,Tablet,Bangalore,0,2
34662,7309,4337,2023-09-07,102,False,Laptop,Pune,4,2
34663,2718,1903,2023-07-20,82,False,Tablet,Chennai,3,3
34664,9906,3782,2024-09-15,37,True,Tablet,Hyderabad,0,5
34665,4218,3935,2024-06-15,170,False,Tablet,Delhi,4,1
34666,505,2656,2024-06-17,32,False,Mobile,Delhi,1,3
34667,6195,9898,2024-06-21,93,False,Smart TV,Ahmedabad,2,3
34668,3411,3653,2025-04-27,128,True,Smart TV,Kolkata,1,2
34669,4222,3508,2023-08-24,40,False,Smart TV,Ahmedabad,0,2
34670,4623,1044,2024-02-07,57,False,Smart TV,Kolkata,2,2
34671,3609,6589,2025-07-04,55,True,Laptop,Hyderabad,3,1
34672,2066,1286,2024-12-20,136,True,Laptop,Ahmedabad,0,5
34673,8737,9513,2025-03-06,54,False,Mobile,Pune,2,2
34674,5817,2648,2023-10-22,104,False,Mobile,Delhi,0,4
34675,9642,1188,2025-02-05,169,True,Tablet,Ahmedabad,3,5
34676,602,9101,2024-10-05,60,False,Smart TV,Pune,0,3
34677,7883,3766,2024-04-17,56,False,Smart TV,Kolkata,4,2
34678,2393,1329,2025-04-15,70,True,Laptop,Mumbai,1,1
34679,5397,4376,2024-12-28,44,False,Tablet,Hyderabad,0,2
34680,395,9208,2024-06-26,152,True,Laptop,Delhi,4,3
34681,513,9638,2024-10-21,174,False,Mobile,Pune,4,1
34682,5638,8438,2023-07-28,65,False,Mobile,Chennai,0,5
34683,6234,2448,2023-12-26,68,True,Smart TV,Mumbai,2,1
34684,4531,3740,2024-03-20,162,False,Laptop,Kolkata,2,1
34685,320,3933,2024-02-15,29,False,Smart TV,Mumbai,1,2
34686,63,6316,2024-12-15,95,True,Smart TV,Jaipur,2,4
34687,6440,2591,2023-08-18,157,False,Laptop,Pune,3,2
34688,4792,8394,2025-04-18,152,True,Mobile,Delhi,0,2
34689,5446,2405,2025-04-22,71,True,Mobile,Hyderabad,2,5
34690,2961,4410,2024-05-09,103,True,Mobile,Pune,3,5
34691,3474,1560,2024-02-09,23,False,Smart TV,Jaipur,3,4
34692,4943,1091,2023-11-07,114,False,Smart TV,Mumbai,4,5
34693,5949,4617,2025-02-12,158,True,Tablet,Mumbai,2,1
34694,9208,4558,2024-12-02,78,False,Smart TV,Hyderabad,1,3
34695,2089,1405,2024-08-27,152,False,Laptop,Ahmedabad,3,2
34696,1156,2323,2023-11-14,72,True,Mobile,Hyderabad,2,3
34697,6466,880,2024-01-02,36,True,Smart TV,Bangalore,0,4
34698,4133,322,2025-05-05,135,True,Smart TV,Mumbai,1,2
34699,1059,2046,2024-04-18,70,False,Mobile,Kolkata,2,5
34700,7309,1789,2024-09-27,63,True,Laptop,Hyderabad,0,4
34701,425,1620,2025-05-03,176,True,Smart TV,Bangalore,3,5
34702,5944,3212,2024-08-06,126,True,Mobile,Indore,3,2
34703,275,3607,2024-02-16,172,False,Smart TV,Ahmedabad,0,5
34704,9320,2714,2025-04-01,90,False,Tablet,Ahmedabad,2,2
34705,7231,6764,2024-08-30,18,False,Mobile,Hyderabad,3,5
34706,9239,6732,2024-08-07,116,True,Smart TV,Mumbai,2,5
34707,5264,3766,2025-06-20,119,False,Mobile,Jaipur,3,3
34708,3243,1405,2024-07-24,132,True,Smart TV,Indore,4,4
34709,4856,3908,2024-05-18,69,False,Mobile,Bangalore,3,5
34710,7645,751,2024-11-08,71,True,Smart TV,Hyderabad,3,2
34711,5722,4049,2024-12-09,115,True,Laptop,Ahmedabad,4,1
34712,5744,5064,2023-09-13,77,True,Smart TV,Kolkata,1,5
34713,4267,5928,2024-09-03,153,False,Laptop,Chennai,4,1
34714,6343,2152,2025-01-21,153,False,Mobile,Indore,1,4
34715,3199,5663,2025-03-26,105,False,Mobile,Jaipur,3,3
34716,3949,802,2024-06-03,41,True,Mobile,Hyderabad,1,4
34717,7515,1322,2024-02-18,111,True,Smart TV,Mumbai,0,5
34718,6940,9203,2025-02-27,47,False,Laptop,Hyderabad,0,5
34719,5763,9465,2024-08-19,176,False,Laptop,Hyderabad,0,4
34720,1813,2987,2025-01-03,114,False,Tablet,Ahmedabad,4,3
34721,6832,1879,2025-07-07,25,True,Laptop,Jaipur,0,4
34722,2470,5450,2024-02-18,63,True,Mobile,Ahmedabad,2,5
34723,6914,9201,2023-09-10,152,False,Laptop,Kolkata,0,4
34724,4549,128,2023-11-27,27,False,Smart TV,Hyderabad,3,5
34725,6710,6807,2023-09-14,13,False,Tablet,Bangalore,0,2
34726,2016,5682,2023-11-06,46,False,Laptop,Jaipur,1,3
34727,4057,3207,2024-01-14,49,False,Laptop,Delhi,3,4
34728,8819,1920,2024-02-17,72,True,Tablet,Mumbai,3,4
34729,7745,5034,2024-09-28,77,True,Tablet,Ahmedabad,0,1
34730,8263,1461,2024-05-03,154,True,Smart TV,Delhi,1,3
34731,7953,5718,2023-08-10,129,False,Mobile,Bangalore,3,1
34732,5246,879,2024-04-10,28,False,Laptop,Kolkata,3,1
34733,3667,9039,2024-10-23,95,True,Laptop,Pune,2,5
34734,3531,7800,2025-06-08,176,False,Smart TV,Pune,4,1
34735,7935,8430,2024-11-24,62,False,Mobile,Chennai,1,2
34736,7248,1377,2023-12-19,155,True,Mobile,Mumbai,0,1
34737,2707,3542,2025-02-21,48,False,Laptop,Indore,3,4
34738,7369,8484,2024-08-05,101,False,Tablet,Indore,3,1
34739,7466,3478,2023-08-15,172,True,Laptop,Pune,4,2
34740,7451,4187,2025-01-12,82,True,Mobile,Jaipur,0,3
34741,3371,8442,2024-05-13,90,True,Smart TV,Pune,2,5
34742,2958,6845,2023-11-04,171,True,Tablet,Bangalore,2,2
34743,6600,1053,2024-07-08,24,True,Laptop,Jaipur,1,4
34744,8815,4721,2023-11-02,82,True,Laptop,Bangalore,4,4
34745,4809,4518,2024-01-05,112,False,Tablet,Chennai,4,1
34746,2096,1768,2024-03-29,28,True,Mobile,Jaipur,3,1
34747,5360,8253,2023-10-30,84,False,Mobile,Bangalore,3,1
34748,33,1896,2024-05-12,94,False,Laptop,Pune,3,1
34749,4365,6935,2024-02-08,91,False,Tablet,Chennai,3,5
34750,8252,3457,2025-01-17,35,True,Laptop,Indore,0,1
34751,5147,8833,2025-03-19,13,True,Smart TV,Hyderabad,0,3
34752,9070,5224,2023-12-23,154,True,Smart TV,Indore,1,5
34753,6186,2962,2024-05-05,138,False,Smart TV,Ahmedabad,2,5
34754,9043,8152,2023-09-21,86,True,Tablet,Kolkata,1,3
34755,7338,2157,2023-10-08,90,False,Smart TV,Delhi,3,5
34756,6275,3639,2024-01-20,128,False,Tablet,Ahmedabad,4,5
34757,8849,1485,2025-05-01,122,True,Smart TV,Chennai,0,5
34758,3875,1926,2024-08-19,116,False,Tablet,Hyderabad,0,5
34759,9535,8705,2025-03-22,146,True,Smart TV,Mumbai,0,1
34760,2720,5758,2025-05-30,104,True,Smart TV,Chennai,0,1
34761,2943,3035,2024-08-31,108,False,Smart TV,Indore,4,2
34762,1938,3882,2024-07-16,147,True,Mobile,Pune,1,2
34763,7329,1946,2023-08-27,57,True,Mobile,Mumbai,0,3
34764,4148,3506,2025-01-13,152,True,Mobile,Hyderabad,3,2
34765,6605,1562,2024-03-18,54,False,Laptop,Bangalore,3,1
34766,9248,2218,2024-07-12,11,False,Mobile,Ahmedabad,1,3
34767,3931,9689,2023-10-01,67,False,Tablet,Hyderabad,1,1
34768,4311,583,2025-06-08,175,True,Laptop,Indore,1,5
34769,8067,1480,2025-04-29,12,True,Mobile,Pune,1,4
34770,8610,5627,2024-06-13,122,False,Tablet,Ahmedabad,4,4
34771,8938,6009,2023-11-16,106,True,Smart TV,Jaipur,0,2
34772,6355,8275,2025-04-24,103,False,Smart TV,Jaipur,4,1
34773,2045,1725,2024-11-07,52,True,Smart TV,Delhi,4,1
34774,7100,2332,2024-08-10,13,False,Smart TV,Jaipur,0,3
34775,4818,9067,2024-02-16,95,False,Mobile,Indore,4,4
34776,8249,3119,2024-08-03,58,True,Laptop,Delhi,1,2
34777,9869,101,2025-02-02,29,True,Laptop,Mumbai,2,2
34778,9560,8239,2024-04-29,94,True,Tablet,Mumbai,3,2
34779,3236,7571,2025-06-24,154,True,Smart TV,Ahmedabad,1,2
34780,7521,9025,2024-03-04,75,True,Smart TV,Mumbai,1,1
34781,4526,7768,2024-08-08,159,False,Mobile,Kolkata,0,5
34782,8927,5343,2024-07-30,34,False,Tablet,Ahmedabad,2,3
34783,1328,8504,2023-08-17,136,True,Laptop,Hyderabad,0,2
34784,6050,1700,2025-02-06,139,False,Laptop,Jaipur,1,3
34785,9979,710,2025-03-27,154,False,Mobile,Hyderabad,4,4
34786,6776,2055,2023-08-23,82,False,Tablet,Hyderabad,3,2
34787,3824,8715,2024-09-27,157,False,Laptop,Jaipur,3,2
34788,8337,888,2024-06-12,174,False,Laptop,Hyderabad,1,4
34789,6399,9870,2024-01-28,88,False,Laptop,Pune,0,2
34790,1877,6725,2024-05-28,35,True,Smart TV,Delhi,2,2
34791,9590,3866,2023-10-13,162,False,Smart TV,Indore,2,4
34792,876,6807,2024-02-06,73,True,Tablet,Hyderabad,1,4
34793,2932,7239,2024-04-30,168,False,Smart TV,Indore,2,1
34794,6767,4187,2024-10-01,167,False,Laptop,Indore,0,3
34795,8358,4222,2024-10-29,122,True,Smart TV,Ahmedabad,2,2
34796,7696,4024,2024-02-16,147,True,Mobile,Kolkata,0,4
34797,8248,8170,2024-08-16,175,True,Laptop,Bangalore,1,4
34798,7692,8849,2024-01-20,118,True,Mobile,Mumbai,2,5
34799,6039,1994,2025-03-30,133,False,Mobile,Pune,0,3
34800,1786,7250,2025-03-19,94,False,Tablet,Bangalore,4,5
34801,4896,4698,2024-08-15,107,True,Smart TV,Bangalore,2,2
34802,4199,6897,2025-05-19,165,True,Laptop,Mumbai,3,4
34803,2270,1263,2025-06-06,125,True,Smart TV,Indore,2,2
34804,8454,6290,2024-11-14,161,True,Laptop,Mumbai,2,1
34805,150,6777,2024-04-12,166,True,Smart TV,Jaipur,4,3
34806,4615,7130,2024-05-23,90,True,Tablet,Mumbai,2,2
34807,282,4880,2025-01-25,112,False,Laptop,Chennai,2,3
34808,4743,8889,2023-08-17,26,True,Mobile,Hyderabad,1,4
34809,7163,5820,2023-10-17,110,False,Tablet,Bangalore,1,2
34810,7012,6142,2024-06-15,79,True,Smart TV,Indore,0,5
34811,7449,375,2025-03-31,73,False,Laptop,Hyderabad,3,1
34812,5210,9480,2024-06-06,115,True,Laptop,Ahmedabad,2,5
34813,8203,4637,2024-08-07,110,True,Tablet,Jaipur,1,1
34814,4764,9565,2024-04-01,168,True,Tablet,Hyderabad,0,1
34815,6689,5853,2024-09-16,66,True,Smart TV,Delhi,4,3
34816,1795,872,2025-06-26,157,False,Mobile,Bangalore,3,2
34817,4421,4218,2025-02-24,139,True,Tablet,Indore,4,2
34818,9648,8724,2024-05-30,114,False,Mobile,Chennai,0,4
34819,148,7111,2024-07-01,91,True,Tablet,Pune,4,1
34820,4723,6617,2025-03-14,59,False,Mobile,Chennai,2,5
34821,629,2949,2024-06-19,50,False,Laptop,Jaipur,4,5
34822,1670,468,2024-08-26,99,True,Tablet,Kolkata,1,2
34823,655,8959,2024-10-24,85,True,Smart TV,Indore,1,5
34824,2697,9524,2024-03-28,154,False,Tablet,Chennai,4,4
34825,4225,6236,2024-01-09,147,True,Tablet,Jaipur,3,5
34826,7555,4562,2025-02-02,99,False,Smart TV,Ahmedabad,1,1
34827,411,4728,2023-10-28,124,True,Laptop,Bangalore,4,4
34828,7077,3102,2024-03-08,179,True,Laptop,Pune,2,3
34829,8928,3648,2024-11-05,153,False,Mobile,Indore,1,5
34830,7002,6214,2024-06-27,175,False,Smart TV,Chennai,1,1
34831,1426,7910,2025-02-28,151,False,Laptop,Chennai,4,5
34832,7713,7239,2024-03-31,173,False,Mobile,Delhi,4,4
34833,4562,3543,2025-03-25,150,False,Tablet,Ahmedabad,4,2
34834,2508,4761,2023-12-28,164,True,Laptop,Jaipur,3,3
34835,7978,1377,2024-11-01,17,False,Tablet,Pune,1,1
34836,7117,9542,2023-12-23,96,False,Tablet,Mumbai,2,1
34837,2261,102,2023-08-15,62,True,Laptop,Kolkata,2,4
34838,2872,3117,2024-01-06,142,False,Mobile,Jaipur,0,3
34839,3915,3599,2024-11-23,142,False,Smart TV,Bangalore,4,3
34840,7066,5334,2024-05-12,91,True,Tablet,Pune,0,1
34841,5526,440,2025-07-07,57,False,Laptop,Delhi,0,5
34842,4237,6001,2023-09-10,33,True,Smart TV,Hyderabad,3,2
34843,7186,5525,2025-05-23,51,False,Laptop,Mumbai,3,3
34844,1628,7660,2024-10-31,146,False,Tablet,Chennai,4,5
34845,9872,4851,2024-09-29,131,False,Tablet,Kolkata,4,3
34846,6325,3036,2024-09-23,100,False,Tablet,Chennai,4,5
34847,6832,9394,2023-12-22,148,False,Laptop,Pune,2,2
34848,5309,1434,2023-10-19,146,False,Smart TV,Kolkata,4,2
34849,4722,9141,2024-05-02,86,False,Laptop,Kolkata,2,1
34850,8095,8680,2025-02-01,70,False,Laptop,Pune,0,3
34851,8478,4931,2023-07-30,92,False,Mobile,Bangalore,4,5
34852,4960,1312,2024-01-22,81,True,Smart TV,Jaipur,1,3
34853,2780,8985,2025-03-14,64,True,Tablet,Ahmedabad,2,3
34854,2494,4937,2024-09-06,117,False,Tablet,Mumbai,4,2
34855,8469,3928,2025-07-01,34,True,Smart TV,Chennai,2,4
34856,6925,651,2025-07-04,136,False,Smart TV,Jaipur,2,2
34857,1991,3956,2024-12-29,65,True,Mobile,Kolkata,4,1
34858,7432,3824,2025-02-07,36,False,Mobile,Bangalore,0,5
34859,2797,2455,2024-05-17,160,True,Laptop,Hyderabad,4,4
34860,9456,9503,2023-10-08,49,False,Tablet,Pune,0,4
34861,7914,4144,2024-11-16,124,True,Smart TV,Delhi,0,4
34862,8138,2987,2024-04-27,67,False,Tablet,Chennai,4,5
34863,4206,2080,2025-01-24,45,True,Laptop,Ahmedabad,1,5
34864,1112,3734,2024-06-18,169,True,Tablet,Chennai,1,2
34865,530,3857,2025-05-26,137,True,Mobile,Delhi,0,1
34866,4791,8872,2024-11-23,160,False,Laptop,Mumbai,2,5
34867,9905,2580,2025-03-21,177,True,Smart TV,Indore,1,5
34868,1422,3956,2024-02-20,120,False,Laptop,Bangalore,4,4
34869,5336,8357,2023-10-24,161,False,Laptop,Mumbai,1,5
34870,6132,3668,2025-05-17,176,False,Smart TV,Kolkata,2,3
34871,2761,3901,2025-04-26,49,True,Smart TV,Hyderabad,1,4
34872,5531,9014,2025-02-07,38,False,Mobile,Jaipur,4,4
34873,2608,3043,2023-12-08,54,True,Smart TV,Ahmedabad,4,4
34874,4629,5306,2025-05-15,118,True,Mobile,Pune,0,1
34875,1331,9518,2024-05-14,100,False,Smart TV,Kolkata,3,2
34876,9635,2024,2024-09-01,43,False,Mobile,Bangalore,2,1
34877,7830,3967,2023-12-16,99,True,Smart TV,Kolkata,1,2
34878,8299,3751,2024-06-27,24,True,Laptop,Chennai,0,1
34879,8530,244,2025-02-05,79,True,Mobile,Pune,3,2
34880,1046,8992,2024-08-24,91,False,Tablet,Kolkata,3,3
34881,2167,2480,2023-07-20,80,True,Laptop,Kolkata,0,2
34882,2206,8007,2024-12-18,139,False,Laptop,Kolkata,4,5
34883,7073,1220,2023-12-30,107,True,Mobile,Ahmedabad,4,2
34884,3734,2014,2024-06-29,138,False,Mobile,Pune,2,3
34885,1772,4173,2023-09-13,130,True,Smart TV,Indore,2,3
34886,2695,322,2024-07-10,134,True,Mobile,Indore,4,3
34887,4971,3801,2023-09-08,119,True,Smart TV,Bangalore,2,1
34888,5661,1538,2024-09-13,139,True,Mobile,Hyderabad,2,3
34889,548,5028,2024-06-14,173,True,Tablet,Indore,1,5
34890,2493,3507,2024-03-20,37,False,Laptop,Pune,2,2
34891,7101,1359,2024-09-03,112,True,Tablet,Delhi,4,5
34892,2466,3703,2025-05-27,157,True,Mobile,Pune,0,2
34893,316,2830,2024-09-08,174,True,Laptop,Jaipur,3,3
34894,5770,1410,2023-07-30,68,True,Laptop,Mumbai,4,2
34895,9944,310,2024-07-02,53,True,Laptop,Hyderabad,2,1
34896,4938,2197,2024-02-20,149,True,Laptop,Delhi,4,4
34897,4853,646,2024-05-22,41,False,Laptop,Pune,4,1
34898,680,9988,2025-03-13,47,True,Mobile,Pune,3,5
34899,571,2667,2023-10-12,40,False,Tablet,Kolkata,2,3
34900,9282,1695,2024-12-31,27,True,Tablet,Indore,0,4
34901,275,954,2023-11-04,166,False,Tablet,Chennai,0,1
34902,8242,6233,2023-08-13,60,True,Smart TV,Hyderabad,1,3
34903,6069,2507,2024-01-25,166,True,Smart TV,Kolkata,3,4
34904,8706,385,2025-04-23,100,True,Mobile,Pune,4,5
34905,8433,4290,2024-05-30,72,False,Laptop,Chennai,3,1
34906,7668,9192,2024-04-01,121,True,Tablet,Pune,3,3
34907,7353,9369,2024-03-04,90,True,Smart TV,Ahmedabad,0,4
34908,8791,1091,2024-03-23,29,True,Laptop,Kolkata,3,4
34909,9306,2403,2024-05-02,168,True,Laptop,Indore,3,4
34910,3814,5640,2024-03-16,40,True,Mobile,Mumbai,4,1
34911,8344,6936,2024-06-15,94,True,Laptop,Jaipur,1,5
34912,2455,1877,2024-05-11,144,False,Smart TV,Bangalore,4,5
34913,4510,3925,2024-01-01,21,False,Laptop,Pune,3,2
34914,227,4149,2024-12-31,52,True,Laptop,Indore,1,2
34915,4637,502,2024-05-08,58,True,Smart TV,Delhi,3,5
34916,7660,3101,2025-02-14,116,False,Tablet,Bangalore,2,3
34917,9373,1857,2025-02-18,49,True,Laptop,Indore,2,4
34918,6764,8337,2023-12-23,169,False,Smart TV,Bangalore,2,3
34919,3028,3177,2024-05-12,24,False,Laptop,Bangalore,1,3
34920,2389,7748,2023-12-12,99,False,Laptop,Delhi,4,3
34921,3171,650,2025-01-12,21,False,Laptop,Ahmedabad,1,4
34922,9563,1421,2024-09-14,120,True,Smart TV,Hyderabad,3,3
34923,3298,317,2024-12-13,163,False,Laptop,Mumbai,4,1
34924,5014,8833,2025-02-19,167,True,Laptop,Pune,0,3
34925,7897,515,2023-10-10,102,True,Mobile,Ahmedabad,4,5
34926,4457,4200,2023-12-23,167,True,Laptop,Mumbai,4,1
34927,4004,3426,2025-06-24,86,True,Smart TV,Kolkata,1,2
34928,2752,9901,2024-11-05,31,False,Tablet,Chennai,2,3
34929,1436,2104,2023-11-02,26,False,Smart TV,Chennai,1,5
34930,5067,8221,2025-03-23,160,False,Tablet,Delhi,0,1
34931,1473,7267,2024-12-07,34,True,Mobile,Hyderabad,2,4
34932,8791,4754,2025-04-03,79,False,Mobile,Ahmedabad,4,3
34933,7090,1402,2023-10-31,46,True,Mobile,Pune,1,2
34934,521,8790,2025-05-31,66,True,Tablet,Jaipur,0,5
34935,9348,6919,2023-11-27,108,True,Mobile,Bangalore,1,1
34936,3277,5445,2023-12-24,79,True,Tablet,Delhi,4,4
34937,1882,8052,2025-05-12,31,False,Tablet,Mumbai,3,1
34938,2473,4594,2023-08-28,13,True,Smart TV,Kolkata,1,4
34939,1124,3851,2025-06-16,67,False,Mobile,Delhi,1,5
34940,4143,2751,2024-02-19,83,True,Smart TV,Ahmedabad,3,1
34941,8925,4423,2025-02-19,26,False,Mobile,Bangalore,1,1
34942,8437,3561,2023-12-03,155,True,Smart TV,Pune,0,1
34943,627,6049,2023-09-27,28,True,Tablet,Kolkata,2,5
34944,300,5457,2023-08-27,95,False,Smart TV,Bangalore,0,1
34945,9996,5227,2024-01-09,70,True,Mobile,Pune,3,1
